Date,Open,High,Low,Close,Volume
19.01.2026 18:10:00,"294,25","299,75","292,5","295,75",72954364
20.01.2026 18:10:00,"295,75","296,75","291,5",292,44544516
21.01.2026 18:10:00,"292,5",297,290,297,52547045
22.01.2026 18:10:00,299,301,"294,75",299,63538093
23.01.2026 18:10:00,"300,5","304,25","299,5",301,50706805
26.01.2026 18:10:00,299,"302,75",296,"299,25",46066314
27.01.2026 18:10:00,"299,75",301,"293,75","294,25",47513693
28.01.2026 18:10:00,"294,25",303,"294,25",298,92400525
29.01.2026 18:10:00,300,"307,25",298,"302,25",104308213
30.01.2026 18:10:00,"302,25","308,25","298,5",304,83271865
02.02.2026 18:10:00,"300,25",310,298,"305,75",94704808
03.02.2026 18:10:00,308,"319,25",308,"318,75",84532266
04.02.2026 18:10:00,320,"322,75",315,"320,5",67172321
05.02.2026 18:10:00,"318,5",322,316,317,64928341
06.02.2026 18:10:00,317,"324,5","311,75","322,5",67707854
09.02.2026 18:10:00,"326,5","329,75","321,75","329,5",63946715
10.02.2026 18:10:00,329,"333,25","327,75",333,52371004
11.02.2026 18:10:00,"330,5","337,75",329,331,61366265
12.02.2026 18:10:00,"332,25","341,25",331,337,70648552
13.02.2026 18:10:00,"337,5","351,25","337,25","347,75",79364384
16.02.2026 18:10:00,"349,75","352,5",345,"347,75",60497306
17.02.2026 18:10:00,"346,25","350,75",343,345,59808917
18.02.2026 18:10:00,"345,75",350,"324,75","328,25",94434599
19.02.2026 18:10:00,"330,5",331,"310,25","312,5",81994623
20.02.2026 18:10:00,"314,5","320,5","313,75","320,5",49745507
23.02.2026 18:10:00,"325,75",326,"315,25","315,75",58340211
24.02.2026 18:10:00,"315,75",316,"307,25","308,5",60541603
25.02.2026 18:10:00,"309,25",311,"305,5",307,36524474
26.02.2026 18:10:00,"307,75","316,25","302,5","311,5",68383970
27.02.2026 18:10:00,"313,25",314,"303,5","307,5",60671396
02.03.2026 18:10:00,"282,5","292,5","282,25",289,54215665
03.03.2026 18:10:00,286,"295,25",285,287,42900149
04.03.2026 18:10:00,288,292,282,"287,75",46550560
05.03.2026 18:10:00,"293,25","295,25","283,75","284,25",42754331
06.03.2026 18:10:00,284,286,276,"276,75",56263294
09.03.2026 18:10:00,267,282,"263,5",282,51377626
10.03.2026 18:10:00,294,297,"288,75",297,61941889
11.03.2026 18:10:00,296,"296,25","289,5","294,75",40619946
12.03.2026 18:10:00,290,"297,75","289,25","292,75",41475379
13.03.2026 18:10:00,"291,25","293,5","286,75","292,25",26218061
16.03.2026 18:10:00,"292,5","293,5","288,25",290,28395392
17.03.2026 18:10:00,291,296,291,"294,75",22876482
18.03.2026 18:10:00,"297,25",298,"289,25","290,75",24386487
19.03.2026 12:40:00,289,"291,5","287,75","289,5",11565613
23.03.2026 18:10:00,"281,25","296,25","279,5","295,5",75513242
24.03.2026 18:10:00,"292,25","296,5","290,75",291,40807369
25.03.2026 18:10:00,"295,75","299,5","292,75","294,5",66108591
26.03.2026 18:10:00,"292,5","296,5","291,75","293,5",31352265
27.03.2026 18:10:00,295,"295,5","290,5",294,30167762
30.03.2026 18:10:00,"292,5","293,5","288,75","288,75",29264051
31.03.2026 18:10:00,290,"294,75","289,25","294,25",43351658
01.04.2026 18:10:00,"306,25","307,75","297,5",298,47033368
02.04.2026 18:10:00,"292,5","300,5","291,25","299,75",48135580
03.04.2026 18:10:00,"299,25","299,75",295,296,21832383
06.04.2026 18:10:00,"296,75","301,25","296,5","297,25",36486790
07.04.2026 18:10:00,296,"299,25","291,75",292,42540777
08.04.2026 18:10:00,"308,75",321,"307,5",317,110512822
09.04.2026 18:10:00,316,"322,25","313,25","319,5",43131773
10.04.2026 18:10:00,"322,5","325,25",321,"323,25",39622743
13.04.2026 18:10:00,316,"318,75","314,25","316,75",59932285
14.04.2026 18:10:00,"319,75","326,5","319,5",324,65014922
15.04.2026 18:10:00,"326,5","326,75","318,5","319,25",50829575
16.04.2026 18:10:00,323,"324,5","315,5","317,25",42533691
17.04.2026 18:10:00,318,335,"317,75",329,108841541
20.04.2026 18:10:00,"321,5","329,25","321,25","328,25",62881814
21.04.2026 18:10:00,329,"334,5",327,327,41012885
22.04.2026 18:10:00,"329,5","331,25","319,5","323,5",37881076
24.04.2026 18:10:00,323,"326,25",319,325,37892432
27.04.2026 18:10:00,"324,5","326,75","320,25","320,5",39753416
28.04.2026 18:10:00,"319,5","320,25","315,25","315,75",27040131
29.04.2026 18:10:00,"316,75","317,75",313,"314,5",30230456
