Date,Open,High,Low,Close,Volume
20.10.2025 18:10:00,"195,3","206,2","190,5","203,9",39630987
21.10.2025 18:10:00,"204,1","207,4","202,6","205,6",21489361
22.10.2025 18:10:00,"205,9","216,2","205,9","207,6",28052729
23.10.2025 18:10:00,209,"211,4","205,9","206,5",26059011
24.10.2025 18:10:00,"207,8","215,7","203,9","203,9",53541269
27.10.2025 18:10:00,"204,2",209,"200,6","208,8",31221468
28.10.2025 12:40:00,"209,1","211,4",207,"211,4",12129563
30.10.2025 18:10:00,"211,4","211,9","205,7","205,7",24507408
31.10.2025 18:10:00,206,208,"201,4","203,6",26205355
03.11.2025 18:10:00,"204,5",206,"201,5","202,6",25081750
04.11.2025 18:10:00,"202,6","203,9","195,8","197,3",23546197
05.11.2025 18:10:00,199,"204,2","193,1","194,1",44519407
06.11.2025 18:10:00,"194,4","195,7","187,4","187,4",42870800
07.11.2025 18:10:00,"187,5","189,9","184,7","185,1",25678773
10.11.2025 18:10:00,186,"188,6",184,"186,4",25412471
11.11.2025 18:10:00,"188,3","188,8","180,1","181,4",34898259
12.11.2025 18:10:00,183,"186,1","181,2","183,6",23347877
13.11.2025 18:10:00,"183,8","184,7","177,3","177,8",21915538
14.11.2025 18:10:00,"177,8","177,8","171,5",176,32083989
17.11.2025 18:10:00,"178,3","189,2",178,"188,3",45680469
18.11.2025 18:10:00,"188,3","189,9","184,6","188,2",28742274
19.11.2025 18:10:00,"188,2","191,2","184,2","184,3",36852150
20.11.2025 18:10:00,"185,1","186,8","183,5","184,8",22196256
21.11.2025 18:10:00,"183,7",186,"181,6","184,7",27716401
24.11.2025 18:10:00,"184,5","185,1","181,6","184,4",25804960
25.11.2025 18:10:00,185,"185,4","179,4","180,1",28775390
26.11.2025 18:10:00,"180,3","185,7","180,1","184,1",23280248
27.11.2025 18:10:00,"184,3","186,1","183,4","184,5",13460544
28.11.2025 18:10:00,"184,5",185,"182,8","183,4",13710754
01.12.2025 18:10:00,"183,4","188,2","181,5","187,2",18915360
02.12.2025 18:10:00,"187,1","188,9","185,5","187,7",19794223
03.12.2025 18:10:00,"187,7","191,8","185,7","185,9",25981247
04.12.2025 18:10:00,"185,7","187,6",183,"185,1",14532958
05.12.2025 18:10:00,"185,1","188,7","184,1","188,2",14533185
08.12.2025 18:10:00,190,"194,4","186,7","193,7",27158085
09.12.2025 18:10:00,"193,8","202,8","191,9",202,40458135
10.12.2025 18:10:00,202,"209,9","200,9","205,8",52526261
